51.599,3A#,,,,2C,,0.033
51.632,3A#,,,,,,0.027
51.659,3A#,4C#,,,,,0.008
51.667,3A#,4C#,3F#,,,,0.041
51.708,,4C#,3F#,,,,0.023
51.731,3D#,4C#,3F#,,,,0.019
51.750,3D#,4C#,,,,,0.028
51.778,3D#,,,,,,0.044
51.822,3D#,4D#,,,,,0.003
51.825,3D#,4D#,2F#,,,,0.009
51.834,3D#,4D#,2F#,2E,,,0.003
51.837,3D#,4D#,2F#,2E,,,0.010
51.847,,4D#,2F#,2E,,,0.009
51.856,2A#,4D#,2F#,2E,,,0.025
51.881,2A#,4D#,2F#,2E,,,0.041
51.922,2A#,4D#,3A#,2E,,,0.028
51.950,2A#,,3A#,2E,,,0.022
51.972,2A#,,3A#,,,,0.005
51.977,2A#,,3A#,,,,0.033
52.010,2A#,4F#,3A#,,,,0.007
52.017,2A#,4F#,3A#,3C#,,,0.007
52.024,,4F#,3A#,3C#,,,0.004
52.028,3F#,4F#,3A#,3C#,,,0.040
52.068,3F#,4F#,,3C#,,,0.026
52.094,3F#,4F#,3D#,3C#,,,0.024
52.118,,4F#,3D#,3C#,,,0.011
52.129,,4F#,3D#,3C#,,,0.052
52.181,2F#,4F#,3D#,3C#,,,0.001
52.182,2F#,4F#,3D#,3C#,,,0.004
52.186,2F#,4F#,3D#,3C#,4D#,,0.023
52.209,2F#,4F#,3D#,,4D#,,0.001
52.210,2F#,4F#,,,4D#,,0.023
52.233,2F#,4F#,2C,,4D#,,0.051
52.284,,4F#,2C,,4D#,,0.002
52.286,3A#,4F#,2C,,4D#,,0.039
52.325,3A#,4F#,2C,,,,0.003
52.328,3A#,,2C,,,,0.011
52.339,3A#,4D#,2C,,,,0.014
52.353,3A#,4D#,,,,,0.015
52.368,3A#,4D#,3F#,,,,0.047
52.415,,4D#,3F#,,,,0.027
52.442,3D#,4D#,3F#,,,,0.028
52.470,3D#,4D#,,,,,0.058
52.528,3D#,4D#,,,,,0.003
52.531,3D#,4D#,2F#,,,,0.009
52.540,3D#,4D#,2F#,2A#,,,0.012
52.552,,4D#,2F#,2A#,,,0.001
52.553,2E,4D#,2F#,2A#,,,0.006
52.559,2E,4D#,2F#,2A#,,,0.047
52.606,2E,4D#,2F#,2A#,3A#,,0.020
52.626,2E,4D#,,2A#,3A#,,0.007
52.633,2E,,,2A#,3A#,,0.059
52.692,2E,,,2A#,3A#,,0.011
52.703,,,,2A#,3A#,,0.002
52.705,3F#,,,2A#,3A#,,0.009
52.714,3F#,3C#,,2A#,3A#,,0.014
52.728,3F#,3C#,,2A#,3A#,,0.013
52.741,3F#,3C#,,2A#,,,0.006
52.747,3F#,3C#,,,,,0.034
52.781,3F#,3C#,3D#,,,,0.022
52.803,,3C#,3D#,,,,0.044
52.847,,3C#,3D#,,,,0.030
52.877,4D#,3C#,3D#,,,,0.009
52.886,4D#,3C#,3D#,,,,0.011
52.897,4D#,3C#,,,,,0.018
52.915,4D#,3C#,2F#,,,,0.003
52.918,4D#,3C#,2F#,2C,,,0.009
52.927,4D#,,2F#,2C,,,0.046
52.973,4D#,3A#,2F#,2C,,,0.029
53.002,,3A#,2F#,2C,,,0.007
53.009,,3A#,,2C,,,0.023
53.032,,3A#,,,,,0.017
53.049,4G#,3A#,,,,,0.001
53.050,4G#,3A#,3F#,,,,0.049
53.099,4G#,,3F#,,,,0.034
53.133,4G#,3D#,3F#,,,,0.014
53.147,4G#,3D#,,,,,0.081
53.228,4G#,3D#,4A#,,,,0.003
53.231,4G#,3D#,4A#,4D#,,,0.005
53.236,4G#,3D#,4A#,4D#,2F#,,0.001
53.237,4G#,3D#,4A#,4D#,2F#,2E,0.007
53.244,,,4A#,4D#,2F#,2E,0.001
53.245,2A#,,4A#,4D#,2F#,2E,0.004
53.249,2A#,,4A#,4D#,2F#,2E,0.071
53.320,2A#,3A#,4A#,4D#,2F#,2E,0.014
53.334,2A#,3A#,4A#,4D#,,2E,0.026
53.360,2A#,3A#,4A#,,,2E,0.009
53.369,2A#,3A#,4A#,,,,0.028
53.397,2A#,3A#,4A#,3F#,,,0.014
53.411,2A#,3A#,4A#,3F#,,,0.012
53.423,2A#,3A#,,3F#,,,0.004
53.427,2A#,3A#,3C#,3F#,,,0.023
53.450,2A#,,3C#,3F#,,,0.021
53.471,,,3C#,3F#,,,0.020
53.491,3D#,,3C#,3F#,,,0.029
53.520,3D#,,3C#,,,,0.008
53.528,3D#,,3C#,,,,0.047
53.575,3D#,4C#,3C#,,,,0.007
53.582,3D#,4C#,3C#,4F#,,,0.018
53.600,3D#,4C#,3C#,4F#,2F#,,0.031
53.631,,4C#,3C#,4F#,2F#,,0.011
53.642,2C,4C#,3C#,4F#,2F#,,0.020
53.662,2C,4C#,3C#,4F#,2F#,3G#,0.015
53.677,2C,4C#,3C#,4F#,2F#,3G#,0.009
53.686,2C,4C#,3C#,,2F#,3G#,0.017
53.703,2C,4C#,3C#,,,3G#,0.002
53.705,2C,,3C#,,,3G#,0.064
53.769,,,3C#,,,3G#,0.001
53.770,3F,,3C#,,,3G#,0.011
53.781,3F,4D#,3C#,,,3G#,0.012
53.793,3F,4D#,3C#,,,3G#,0.029
53.822,3F,4D#,3C#,,,,0.029
53.851,3F,4D#,3C#,,,,0.018
53.869,,4D#,3C#,,,,0.064
53.933,2F#,4D#,3C#,,,,0.016
53.949,2F#,4D#,3C#,4C#,,,0.002
53.951,2F#,4D#,3C#,4C#,2E,,0.022
53.973,2F#,4D#,3C#,4C#,2E,2G#,0.004
53.977,2F#,4D#,,4C#,2E,2G#,0.015
53.992,2F#,4D#,,4C#,2E,2G#,0.034
54.026,2F#,4D#,3G#,4C#,2E,2G#,0.011
54.037,,4D#,3G#,4C#,2E,2G#,0.030
54.067,,4D#,3G#,,2E,2G#,0.024
54.091,,4D#,3G#,,,2G#,0.024
54.115,2A#,4D#,3G#,,,2G#,0.011
54.126,2A#,4D#,3G#,3F,,2G#,0.012
54.138,2A#,4D#,3G#,3F,2B,2G#,0.006
54.144,2A#,4D#,3G#,3F,2B,,0.020
54.164,2A#,4D#,,3F,2B,,0.030
54.194,2A#,,,3F,2B,,0.022
54.216,2A#,3C#,,3F,2B,,0.017
54.233,2A#,3C#,,,2B,,0.006
54.239,,3C#,,,2B,,0.051
54.290,2F#,3C#,,,2B,,0.008
54.298,2F#,3C#,,,2B,,0.006
54.304,2F#,3C#,4C#,,2B,,0.007
54.311,2F#,3C#,4C#,2C,2B,,0.006
54.317,2F#,3C#,4C#,2C,,,0.009
54.326,2F#,,4C#,2C,,,0.042
54.368,2F#,3G#,4C#,2C,,,0.024
54.392,,3G#,4C#,2C,,,0.027
54.419,,3G#,,2C,,,0.037
54.456,,3G#,,,,,0.008
54.464,3F,3G#,,,,,0.033
54.497,3F,3G#,3A#,,,,0.010
54.507,3F,,3A#,,,,0.054
54.561,3F,3C#,3A#,,,,0.017
54.578,,3C#,3A#,,,,0.032
54.610,,3C#,,,,,0.015
54.625,2F#,3C#,,,,,0.022
54.647,2F#,3C#,2E,,,,0.003
54.650,2F#,3C#,2E,4F#,,,0.018
54.668,2F#,3C#,2E,4F#,4C#,,0.020
54.688,2F#,3C#,2E,4F#,4C#,2G#,0.002
54.690,2F#,,2E,4F#,4C#,2G#,0.007
54.697,2F#,,2E,4F#,4C#,2G#,0.021
54.718,2F#,3G#,2E,4F#,4C#,2G#,0.030
54.748,,3G#,2E,4F#,4C#,2G#,0.024
54.772,,3G#,2E,4F#,,2G#,0.011
54.783,,3G#,,4F#,,2G#,0.025
54.808,2A#,3G#,,4F#,,2G#,0.012
54.820,2A#,3G#,3F,4F#,,2G#,0.002
54.822,2A#,3G#,3F,,,2G#,0.025
54.847,2A#,3G#,3F,4D#,,2G#,0.025
54.872,2A#,3G#,3F,4D#,2B,2G#,0.006
54.878,2A#,,3F,4D#,2B,2G#,0.020
54.898,2A#,,3F,4D#,2B,,0.016
54.914,2A#,3C#,3F,4D#,2B,,0.020
54.934,2A#,3C#,,4D#,2B,,0.010
54.944,,3C#,,4D#,2B,,0.045
54.989,2F#,3C#,,4D#,2B,,0.032
55.021,2F#,3C#,4C#,4D#,2B,,0.009
55.030,2F#,3C#,4C#,4D#,2B,,0.004
55.034,2F#,3C#,4C#,4D#,,,0.014
55.048,2F#,2C,4C#,4D#,,,0.043
55.091,2F#,2C,4C#,4D#,3G#,,0.009
55.100,,2C,4C#,4D#,3G#,,0.041
55.141,,2C,,4D#,3G#,,0.037
55.178,,,,4D#,3G#,,0.004
55.182,,,,,3G#,,0.025
55.207,3F,,,,3G#,,0.011
55.218,3F,4C#,,,3G#,,0.035
55.253,3F,4C#,,,,,0.018
55.271,3F,4C#,3C#,,,,0.023
55.294,,4C#,3C#,,,,0.001
55.295,2F#,4C#,3C#,,,,0.042
55.337,2F#,4C#,3C#,2E,,,0.002
55.339,2F#,,3C#,2E,,,0.027
55.366,2F#,2G#,3C#,2E,,,0.007
55.373,2F#,2G#,3C#,2E,4C#,,0.015
55.388,2F#,2G#,3C#,2E,4C#,4D#,0.011
55.399,2F#,2G#,,2E,4C#,4D#,0.003
55.402,2F#,2G#,,2E,4C#,4D#,0.012
55.414,,2G#,,2E,4C#,4D#,0.033
55.447,3G#,2G#,,2E,4C#,4D#,0.007
55.454,3G#,2G#,,,4C#,4D#,0.023
55.477,3G#,2G#,,,,4D#,0.055
55.532,3G#,2G#,2A#,,,4D#,0.004
55.536,3G#,2G#,2A#,2B,,4D#,0.005
55.541,3G#,2G#,2A#,2B,3F,4D#,0.006
55.547,3G#,,2A#,2B,3F,4D#,0.026
55.573,,,2A#,2B,3F,4D#,0.046
55.619,3C#,,2A#,2B,3F,4D#,0.014
55.633,3C#,,2A#,2B,,,0.033
55.666,3C#,,,2B,,,0.021
55.687,3C#,2F#,,2B,,,0.010
55.697,3C#,2F#,4C#,2B,,,0.001
55.698,3C#,2F#,4C#,2B,2C,,0.002
55.700,3C#,2F#,4C#,2B,2C,,0.004
55.704,3C#,2F#,4C#,2B,2C,,0.024
55.728,3C#,2F#,4C#,,2C,,0.002
55.730,,2F#,4C#,,2C,,0.062
55.792,3G#,2F#,4C#,,2C,,0.012
55.804,3G#,,4C#,,2C,,0.011
55.815,3G#,,,,2C,,0.021
55.836,3G#,,,,2C,,0.012
55.848,3G#,,,,,,0.028
55.876,3G#,3F,,,,,0.005
55.881,3G#,3F,4D#,,,,0.036
55.917,,3F,4D#,,,,0.049
55.966,3C#,3F,4D#,,,,0.018
55.984,3C#,,4D#,,,,0.034
56.018,3C#,2F#,4D#,,,,0.007
56.025,3C#,2F#,4D#,2E,,,0.035
56.060,3C#,2F#,4D#,2E,4C#,,0.010
56.070,3C#,2F#,4D#,2E,4C#,2G#,0.007
56.077,,2F#,4D#,2E,4C#,2G#,0.014
56.091,,2F#,4D#,2E,4C#,2G#,0.042
56.133,3G#,2F#,4D#,2E,4C#,2G#,0.003
56.136,3G#,,4D#,2E,4C#,2G#,0.021
56.157,3G#,,4D#,,4C#,2G#,0.012
56.169,3G#,,4D#,,,2G#,0.033
56.202,3G#,2A#,4D#,,,2G#,0.016
56.218,3G#,2A#,,,,2G#,0.016
56.234,3G#,2A#,4C#,,,2G#,0.008
56.242,3G#,2A#,4C#,3F,,2G#,0.006
56.248,,2A#,4C#,3F,2B,2G#,0.005
56.253,,2A#,4C#,3F,2B,,0.075
56.328,3C#,2A#,4C#,3F,2B,,0.014
56.342,3C#,,4C#,3F,2B,,0.033
56.375,3C#,2F#,4C#,3F,2B,,0.002
56.377,3C#,2F#,4C#,,2B,,0.023
56.400,3C#,2F#,4C#,4G#,2B,,0.007
56.407,3C#,2F#,,4G#,2B,,0.006
56.413,3C#,2F#,3B,4G#,2B,,0.022
56.435,,2F#,3B,4G#,2B,,0.001
56.436,2C,2F#,3B,4G#,2B,,0.058
56.494,2C,,3B,4G#,2B,,0.009
56.503,2C,3F#,3B,4G#,2B,,0.028
56.531,2C,3F#,,4G#,2B,,0.024
56.555,,3F#,,4G#,2B,,0.008
56.563,4F#,3F#,,4G#,2B,,0.020
56.583,4F#,3F#,,,2B,,0.019
56.602,4F#,3F#,3D#,,2B,,0.040
56.642,4F#,,3D#,,2B,,0.052
56.694,4F#,,3D#,,2B,,0.015
56.709,4F#,,,,2B,,0.002
56.711,4F#,2F#,,,2B,,0.031
56.742,4F#,2F#,2E,,2B,,0.037
56.779,4F#,2F#,2E,3B,2B,,0.004
56.783,4F#,2F#,2E,3B,,,0.005
56.788,4F#,2F#,2E,3B,,,0.034
56.822,4F#,,2E,3B,,,0.017
56.839,4F#,3F#,2E,3B,,,0.027
56.866,,3F#,2E,3B,,,0.009
56.875,,3F#,2E,,,,0.004
56.879,,3F#,,,,,0.003
56.882,2A#,3F#,,,,,0.059
56.941,2A#,3F#,3D#,,,,0.009
56.950,2A#,3F#,3D#,,,,0.013
56.963,2A#,3F#,3D#,,,,0.011
56.974,2A#,,3D#,,,,0.056
57.030,2A#,2B,3D#,,,,0.007
57.037,,2B,3D#,,,,0.011
57.048,,2B,,,,,0.035
57.083,2F#,2B,,,,,0.032
57.115,2F#,2B,3B,,,,0.013
57.128,2F#,,3B,,,,0.002
57.130,2F#,2C,3B,,,,0.003
57.133,2F#,2C,3B,2B,,,0.020
57.153,2F#,2C,3B,2B,,,0.049
57.202,,2C,3B,2B,,,0.014
57.216,3F#,2C,3B,2B,,,0.018
57.234,3F#,2C,,2B,,,0.019
57.253,3F#,,,2B,,,0.019
57.272,3F#,4G#,,2B,,,0.025
57.297,3F#,4G#,3D#,2B,,,0.041
57.338,,4G#,3D#,2B,,,0.052
57.390,,4G#,3D#,2B,,,0.007
57.397,,4G#,,2B,,,0.039
57.436,2F#,4G#,,2B,,,0.021
57.457,2F#,4G#,2E,2B,,,0.012
57.469,2F#,4G#,2E,2B,3B,,0.006
57.475,2F#,4G#,2E,2B,3B,4F#,0.018
57.493,2F#,4G#,2E,,3B,4F#,0.003
57.496,2F#,,2E,,3B,4F#,0.007
57.503,2F#,,2E,,3B,4F#,0.010
57.513,2F#,,2E,,3B,4F#,0.030
57.543,,,2E,,3B,4F#,0.004
57.547,3F#,,2E,,3B,4F#,0.014
57.561,3F#,,2E,,,4F#,0.057
57.618,3F#,,,,,4F#,0.010
57.628,3F#,2A#,,,,4F#,0.011
57.639,3F#,2A#,3D#,,,4F#,0.027
57.666,,2A#,3D#,,,4F#,0.008
57.674,3F#,2A#,3D#,,,4F#,0.028
57.702,3F#,2A#,3D#,,,4F#,0.011
57.713,3F#,2A#,3D#,,,,0.009
57.722,3F#,2A#,3D#,2B,,,0.020
57.742,3F#,2A#,,2B,,,0.034
57.776,3F#,,,2B,,,0.018
57.794,3F#,2C,,2B,,,0.009
57.803,3F#,2C,2F#,2B,,,0.009
57.812,3F#,2C,2F#,2B,3B,,0.017
57.829,3F#,2C,2F#,2B,3B,4D#,0.003
57.832,3F#,2C,2F#,,3B,4D#,0.016
57.848,3F#,2C,2F#,2B,3B,4D#,0.011
57.859,,2C,2F#,2B,3B,4D#,0.054
57.913,3F#,2C,2F#,2B,3B,4D#,0.004
57.917,3F#,2C,,2B,3B,4D#,0.019
57.936,3F#,,,2B,3B,4D#,0.005
57.941,3F#,,,2B,,4D#,0.047
57.988,3F#,3D#,,2B,,4D#,0.028
58.016,3F#,3D#,4F#,2B,,4D#,0.002
58.018,3F#,3D#,4F#,2B,,,0.013
58.031,,3D#,4F#,2B,,,0.042
58.073,,3D#,4F#,2B,,,0.014
58.087,,,4F#,2B,,,0.049
58.136,2F#,,4F#,2B,,,0.014
58.150,2F#,2E,4F#,2B,,,0.010
58.160,2F#,2E,4F#,2B,3B,,0.001
58.161,2F#,2E,4F#,,3B,,0.050
58.211,2F#,2E,4F#,,3B,,0.002
58.213,2F#,2E,4F#,,3B,,0.007
58.220,,2E,4F#,,3B,,0.013
58.233,,2E,,,3B,,0.025
58.258,3F#,2E,,,3B,,0.028
58.286,3F#,2E,,,,,0.014
58.300,3F#,,,,,,0.016
58.316,3F#,2A#,,,,,0.032
58.348,3F#,2A#,3D#,,,,0.020
58.368,3F#,2A#,3D#,4D#,,,0.016
58.384,3F#,2A#,3D#,4D#,,,0.004
58.388,,2A#,3D#,4D#,,,0.019
58.407,,2A#,3D#,4D#,,,0.048
58.455,2B,2A#,3D#,4D#,,,0.017
58.472,2B,,3D#,4D#,,,0.002
58.474,2B,,,4D#,,,0.009
58.483,2B,2F#,,4D#,,,0.024
58.507,2B,2F#,,,,,0.003
58.510,2B,2F#,2C,,,,0.031
58.541,2B,2F#,2C,3B,,,0.005
58.546,2B,2F#,2C,3B,4F#,,0.002
58.548,2B,2F#,2C,3B,4F#,,0.017
58.565,2B,2F#,2C,3B,4F#,,0.013
58.578,,2F#,2C,3B,4F#,,0.021
58.599,,,2C,3B,4F#,,0.031
58.630,3F#,,2C,3B,4F#,,0.020
58.650,3F#,,,3B,4F#,,0.024
58.674,3F#,,,,4F#,,0.034
58.708,3F#,4G#,,,4F#,,0.008
58.716,3F#,4G#,3D#,,4F#,,0.050
58.766,,4G#,3D#,,,,0.036
58.802,2B,4G#,3D#,,,,0.014
58.816,2B,4G#,,,,,0.033
58.849,2B,4G#,2F#,,,,0.011
58.860,2B,4G#,2F#,4A,,,0.001
58.861,2B,4G#,2F#,4A,2E,,0.015
58.876,2B,4G#,2F#,4A,2E,3B,0.013
58.889,2B,,2F#,4A,2E,3B,0.023
58.912,,,2F#,4A,2E,3B,0.007
58.919,,,2F#,4A,2E,3B,0.008
58.927,,,2F#,4A,2E,3B,0.030
58.957,,,,4A,2E,3B,0.006
58.963,3F#,,,4A,2E,3B,0.023
58.986,3F#,,,4A,2E,,0.007
58.993,3F#,,,4A,,,0.044
59.037,3F#,3D#,,4A,,,0.004
59.041,3F#,3D#,4A#,4A,,,0.006
59.047,3F#,3D#,4A#,,,,0.010
59.057,3F#,3D#,4A#,2A#,,,0.017
59.074,,3D#,4A#,2A#,,,0.009
59.083,3F#,3D#,4A#,2A#,,,0.053
59.136,3F#,3D#,4A#,2A#,,,0.011
59.147,3F#,3D#,4A#,2A#,2B,,0.002
59.149,3F#,3D#,,2A#,2B,,0.023
59.172,3F#,,,2A#,2B,,0.031
59.203,3F#,,,,2B,,0.013
59.216,3F#,2C,,,2B,,0.019
59.235,,2C,,,2B,,0.004
59.239,2F#,2C,,,2B,,0.011
59.250,2F#,2C,3F,,2B,,0.002
59.252,2F#,2C,3F,5C#,2B,,0.008
59.260,2F#,2C,3F,5C#,,,0.037
59.297,2F#,2C,3F,5C#,2A#,,0.038
59.335,2F#,2C,3F,5C#,2A#,3G#,0.004
59.339,,2C,3F,5C#,2A#,3G#,0.006
59.345,,,3F,5C#,2A#,3G#,0.015
59.360,,,,5C#,2A#,3G#,0.066
59.426,3A#,,,5C#,2A#,3G#,0.018
59.444,3A#,4A#,,5C#,2A#,3G#,0.001
59.445,3A#,4A#,,,2A#,3G#,0.023
59.468,3A#,4A#,3F,,2A#,3G#,0.005
59.473,3A#,4A#,3F,,,3G#,0.023
59.496,3A#,4A#,3F,,,,0.038
59.534,3A#,4A#,3F,4D,,,0.013
59.547,3A#,4A#,3F,4D,2F#,,0.017
59.564,3A#,4A#,3F,4D,2F#,2E,0.011
59.575,,4A#,3F,4D,2F#,2E,0.053
59.628,,4A#,3F,4D,2F#,2E,0.013
59.641,,4A#,3F,,2F#,2E,0.016
59.657,,4A#,3F,,,2E,0.048
59.705,,,3F,,,2E,0.001
59.706,,,3F,,,,0.002
59.708,3G#,,3F,,,,0.004
59.712,3G#,,,,,,0.031
59.743,3G#,2A#,,,,,0.059
59.802,3G#,2A#,3A#,,,,0.008
59.810,3G#,2A#,3A#,,,,0.003
59.813,3G#,2A#,3A#,,,,0.046
59.859,,2A#,3A#,,,,0.030
59.889,,,3A#,,,,0.015
59.904,4D,,3A#,,,,0.004
59.908,4D,2F#,3A#,,,,0.008
59.916,4D,2F#,3A#,2C,,,0.025
59.941,4D,2F#,,2C,,,0.037
59.978,4D,2F#,,2C,,,0.002
59.980,4D,2F#,3F,2C,,,0.005
59.985,4D,2F#,3F,2C,,,0.029
60.014,4D,,3F,2C,,,0.001
60.015,,,3F,2C,,,0.028
60.043,,,3F,,,,0.023
60.066,3G#,,3F,,,,0.003
60.069,3G#,,,,,,0.083
60.152,3G#,3A#,,,,,0.056
60.208,,3A#,,,,,0.043
60.251,2F#,3A#,,,,,0.001
60.252,2F#,3A#,4D,,,,0.040
60.292,2F#,,4D,,,,0.001
60.293,2F#,,4D,,,,0.002
60.295,2F#,2E,4D,,,,0.011
60.306,2F#,2E,4D,2A#,,,0.018
60.324,2F#,2E,4D,2A#,3F,,0.004
60.328,2F#,2E,4D,2A#,3F,5C#,0.019
60.347,2F#,2E,,2A#,3F,5C#,0.017
60.364,,2E,,2A#,3F,5C#,0.038
60.402,,2E,,2A#,,5C#,0.003
60.405,3G#,2E,,2A#,,5C#,0.026
60.431,3G#,,,2A#,,5C#,0.011
60.442,3G#,,,2A#,,5C#,0.035
60.477,3G#,3A#,,2A#,,5C#,0.010
60.487,3G#,3A#,3F,2A#,,5C#,0.001
60.488,3G#,3A#,3F,2A#,4A#,5C#,0.007
60.495,3G#,3A#,3F,,4A#,5C#,0.001
60.496,3G#,3A#,3F,,4A#,,0.049
60.545,,3A#,3F,,4A#,,0.038
60.583,4D,3A#,3F,,4A#,,0.016
60.599,4D,3A#,3F,,4A#,,0.018
60.617,4D,,3F,,4A#,,0.013
60.630,4D,2F#,3F,,4A#,,0.021
60.651,4D,2F#,3F,2C,4A#,,0.014
60.665,4D,2F#,3F,2C,4A#,,0.022
60.687,,2F#,3F,2C,4A#,,0.005
60.692,,2F#,3F,2C,,,0.047
60.739,,,3F,2C,,,0.004
60.743,,,,2C,,,0.001
60.744,3G#,,,2C,,,0.047
60.791,3G#,,,,,,0.050
60.841,3G#,3A#,,,,,0.009
60.850,3G#,3A#,,,,,0.005
60.855,3G#,3A#,2A#,,,,0.047
60.902,,3A#,2A#,,,,0.044
60.946,4D,3A#,2A#,,,,0.020
60.966,4D,,2A#,,,,0.010
60.976,4D,2F#,2A#,,,,0.011
60.987,4D,2F#,2A#,2E,,,0.033
61.020,4D,2F#,2A#,2E,3F,,0.008
61.028,4D,2F#,2A#,2E,3F,,0.012
61.040,,2F#,2A#,2E,3F,,0.001
61.041,,2F#,,2E,3F,,0.043
61.084,3G#,2F#,,2E,3F,,0.007
61.091,3G#,,,2E,3F,,0.005
61.096,3G#,,,2E,,,0.041
61.137,3G#,,,,,,0.034
61.171,3G#,3A#,,,,,0.019
61.190,3G#,3A#,2A#,,,,0.004
61.194,3G#,3A#,2A#,,,,0.011
61.205,3G#,3A#,2A#,,,,0.014
61.219,,3A#,2A#,,,,0.070
61.289,4D,3A#,2A#,,,,0.023
61.312,4D,,2A#,,,,0.019
61.331,4D,5C#,2A#,,,,0.013
61.344,4D,5C#,,,,,0.020
61.364,4D,5C#,2C,,,,0.002
61.366,4D,5C#,2C,3A#,3F,,0.001
61.367,4D,5C#,2C,3A#,3F,,0.001
61.368,4D,5C#,2C,3A#,3F,2F#,0.016
61.384,,5C#,2C,3A#,3F,2F#,0.046
61.430,3G#,5C#,2C,3A#,3F,2F#,0.011
61.441,3G#,5C#,2C,3A#,,2F#,0.032
61.473,3G#,5C#,2C,3A#,,,0.026
61.499,3G#,5C#,2C,3A#,4A#,,0.001
61.500,3G#,5C#,,3A#,4A#,,0.005
61.505,3G#,5C#,,3A#,4A#,,0.002
61.507,3G#,,,3A#,4A#,,0.039
61.546,3G#,2A#,,3A#,4A#,,0.006
61.552,3G#,2A#,,,4A#,,0.022
61.574,,2A#,,,4A#,,0.042
61.616,4D,2A#,,,4A#,,0.038
61.654,4D,2A#,2F#,,4A#,,0.003
61.657,4D,2A#,2F#,,4A#,,0.034
61.691,4D,2A#,2F#,2E,4A#,,0.012
61.703,4D,2A#,2F#,2E,4A#,3F,0.010
61.713,,2A#,2F#,2E,4A#,3F,0.007
61.720,3A#,2A#,2F#,2E,4A#,3F,0.006
61.726,3A#,,2F#,2E,4A#,3F,0.042
61.768,3A#,,2F#,2E,,3F,0.016
61.784,3A#,3G#,2F#,2E,,3F,0.004
61.788,3A#,3G#,,2E,,3F,0.003
61.791,3A#,3G#,,2E,,,0.036
61.827,3A#,3G#,2A#,,,,0.030
61.857,3A#,3G#,2A#,,,,0.006
61.863,,3G#,2A#,,,,0.045
61.908,,3G#,2A#,,,,0.012
61.920,,,2A#,,,,0.036
61.956,4D,,2A#,,,,0.024
61.980,4D,,2A#,,,,0.006
61.986,4D,,,,,,0.025
62.011,4D,2F#,,,,,0.028
62.039,4D,2F#,2C,,,,0.007
62.046,,2F#,2C,,,,0.003
62.049,5F#,2F#,2C,,,,0.041
62.090,5F#,2F#,2C,3D#,,,0.017
62.107,5F#,2F#,2C,3D#,,,0.009
62.116,5F#,2F#,2C,3D#,5D#,,0.012
62.128,5F#,,2C,3D#,5D#,,0.029
62.157,5F#,4A#,2C,3D#,5D#,,0.014
62.171,5F#,4A#,,3D#,5D#,,0.022
62.193,5F#,4A#,,3D#,,,0.046
62.239,5F#,4A#,4F#,3D#,,,0.002
62.241,5F#,4A#,4F#,3D#,5D#,,0.015
62.256,,4A#,4F#,3D#,5D#,,0.025
62.281,,,4F#,3D#,5D#,,0.042
62.323,4D#,,4F#,3D#,5D#,,0.031
62.354,4D#,,,3D#,5D#,,0.031
62.385,4D#,2F#,,3D#,5D#,,0.011
62.396,4D#,2F#,2E,3D#,5D#,,0.025
62.421,4D#,2F#,2E,3D#,5D#,,0.013
62.434,4D#,2F#,2E,3D#,5D#,2A#,0.019
62.453,,2F#,2E,3D#,5D#,2A#,0.011
62.464,,2F#,2E,,5D#,2A#,0.047
62.511,,,2E,,5D#,2A#,0.002
62.513,4A#,,2E,,5D#,2A#,0.023
62.536,4A#,,2E,,,2A#,0.015
62.551,4A#,,2E,,,2A#,0.007
62.558,4A#,,,,,2A#,0.030
62.588,4A#,,,,,2A#,0.010
62.598,4A#,4F#,,,,2A#,0.007
62.605,4A#,4F#,3C#,,,2A#,0.015
62.620,4A#,4F#,3C#,,,,0.015
62.635,,4F#,3C#,,,,0.050
62.685,4D#,4F#,3C#,,,,0.022
62.707,4D#,,3C#,,,,0.031
62.738,4D#,,3C#,,,,0.020
62.758,4D#,2C,3C#,,,,0.003
62.761,4D#,2C,3C#,2F#,,,0.019
62.780,4D#,2C,3C#,2F#,5D#,,0.004
62.784,4D#,2C,3C#,2F#,5D#,3D#,0.008
62.792,,2C,3C#,2F#,5D#,3D#,0.013
62.805,,2C,,2F#,5D#,3D#,0.062
62.867,,2C,,,5D#,3D#,0.013
62.880,4A#,2C,,,5D#,3D#,0.011
62.891,4A#,2C,,,,3D#,0.017
62.908,4A#,,,,,3D#,0.030
62.938,4A#,5C#,,,,3D#,0.016
62.954,4A#,5C#,4F#,,,3D#,0.023
62.977,,5C#,4F#,,,3D#,0.059
63.036,4D#,5C#,4F#,,,3D#,0.016
63.052,4D#,,4F#,,,3D#,0.008
63.060,4D#,,,,,3D#,0.023
63.083,4D#,2E,,,,3D#,0.007
63.090,4D#,2E,2F#,,,3D#,0.037
63.127,4D#,2E,2F#,5D#,,3D#,0.008
63.135,4D#,2E,2F#,5D#,2A#,3D#,0.002
63.137,4D#,2E,2F#,5D#,2A#,3D#,0.007
63.144,,2E,2F#,5D#,2A#,3D#,0.013
63.157,,2E,2F#,5D#,2A#,,0.049
63.206,4A#,2E,2F#,5D#,2A#,,0.005
63.211,4A#,2E,,5D#,2A#,,0.019
63.230,4A#,2E,,,2A#,,0.006
63.236,4A#,,,,2A#,,0.024
63.260,4A#,,,,2A#,,0.039
63.299,4A#,5F#,,,2A#,,0.002
